layers,memory,T,mode,seeds,cos_mean,rel_mean,norm_mean,cos_std,rel_std,norm_std
1,1,32,trace,1,0.9990723509816206,0.05916645381395597,0.9585008585888991,0.0,0.0,0.0
1,1,64,instant,1,0.802518435775833,0.6149262423725115,0.6536211540432914,0.0,0.0,0.0
1,1,64,trace,1,0.9972602859241066,0.08033851229571366,0.9659047913953859,0.0,0.0,0.0
1,1,128,instant,1,0.8711706246381169,0.5070939756886729,0.7443540810193118,0.0,0.0,0.0
1,1,128,trace,1,0.9947360899806147,0.10256298748901396,0.9904218128471264,0.0,0.0,0.0
2,0,2,instant,1,0.9986971406933048,0.05105214874113028,1.0002963338929076,0.0,0.0,0.0
2,0,2,trace,1,0.998158787255186,0.061034155781618325,1.0049834593900526,0.0,0.0,0.0
2,0,4,instant,1,0.9503720747690623,0.3369726530729281,0.8209231840023749,0.0,0.0,0.0
2,0,4,trace,1,0.9918902699095659,0.1317367802790335,0.9572419859162433,0.0,0.0,0.0
2,0,8,instant,1,0.9142794900762099,0.4052435033034862,0.9256049953096299,0.0,0.0,0.0
2,0,8,trace,1,0.9622864656802315,0.27672941552108415,1.0130149771941388,0.0,0.0,0.0
2,0,16,instant,1,0.950753117884606,0.3100497033664901,0.9429193707611613,0.0,0.0,0.0
2,0,16,trace,1,0.9786458948728476,0.20634420463117167,0.9606357570488351,0.0,0.0,0.0
2,0,32,instant,1,0.8277666040322472,0.5620346282207992,0.7949040184621864,0.0,0.0,0.0
2,0,32,trace,1,0.9495317110801209,0.3141455456949718,0.9322607609373059,0.0,0.0,0.0
2,0,64,instant,1,0.7749544471407483,0.6349128979025861,0.7143858308639716,0.0,0.0,0.0
2,0,64,trace,1,0.9417840188220372,0.3372932710353385,0.9148778461124605,0.0,0.0,0.0
2,0,128,instant,1,0.7886860748572123,0.6170691293770431,0.7357714178576567,0.0,0.0,0.0
2,0,128,trace,1,0.9471885786767821,0.32126578954898843,0.9277463562009186,0.0,0.0,0.0
2,1,2,instant,1,0.987491999712028,0.1583800990672841,1.002479357249246,0.0,0.0,0.0
2,1,2,trace,1,0.9876946551753443,0.15766547237402964,1.0076852205178428,0.0,0.0,0.0
2,1,4,instant,1,0.9605441289419947,0.27863775585318573,0.97738764992404,0.0,0.0,0.0
2,1,4,trace,1,0.9781106184870556,0.21105015191986015,1.013357280724985,0.0,0.0,0.0
2,1,8,instant,1,0.9262901496573196,0.38055248078340553,0.8730568138542442,0.0,0.0,0.0
2,1,8,trace,1,0.9256665864500981,0.3784926247255819,0.9148982443366158,0.0,0.0,0.0
2,1,16,instant,1,0.9326727464132201,0.37343795660498913,0.8360623917855223,0.0,0.0,0.0
2,1,16,trace,1,0.9468275984624807,0.3411301786629091,1.0601926922458875,0.0,0.0,0.0
2,1,32,instant,1,0.8691032658951039,0.5025254700407618,0.7803756864886451,0.0,0.0,0.0
2,1,32,trace,1,0.9542399529525537,0.3159920093867703,1.0563419379104229,0.0,0.0,0.0
2,1,64,instant,1,0.785000779328765,0.6337151652420351,0.6515080049786313,0.0,0.0,0.0
2,1,64,trace,1,0.9751803278131751,0.22281329178859172,0.9502407888312607,0.0,0.0,0.0
2,1,128,instant,1,0.7223929819547324,0.7009832620177323,0.6073739332275091,0.0,0.0,0.0
2,1,128,trace,1,0.9790162771594751,0.22068464012113856,0.8943178329672113,0.0,0.0,0.0
